Network_SID,DateTime_Key,NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,RFInputPower,TID,FarEndTID,SLOT,PORT
1121982554,2021/01/21 05:15:00,SOEM1,17956,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TEPOS1.1,AMM 6PC,-41.6,3POa,3B1f,1/2+,1
-1193209352,2021/01/21 05:15:00,SOEM1,17974,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3441.1,AMM 2PB,-38.2,D41b,D06g,1/2+,1
-171923636,2021/01/21 05:15:00,SOEM1,17960,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-TE1200.1,AMM 6PC,-41.3,300a,355a,1/6+,1
-171923636,2021/01/21 05:15:00,SOEM1,17960,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TE1200.1,AMM 6PC,-42.0,300b,301e,1/2+,1
-73939582,2021/01/21 05:15:00,SOEM1,17953,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TE1211.1,AMM 2PB,-38.2,311b,321c,1/2+,1
-604708435,2021/01/21 05:15:00,SOEM1,17957,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TE1247.1,AMM 2PB,-45.4,347b,313d,1/2+,1
39310069,2021/01/21 05:15:00,SOEM1,17980,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3477.1,AMM 2PB,-99.9,D77b,D64c,1/3+,1
39310069,2021/01/21 05:15:00,SOEM1,17980,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3477.1,AMM 2PB,-46.0,D77a,D04d,1/2+,1
-231779336,2021/01/21 05:15:00,SOEM1,17983,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3469.1,AMM 2PB,-42.3,D69a,D08c,1/2+,1
-231779336,2021/01/21 05:15:00,SOEM1,17983,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3469.1,AMM 2PB,-99.9,TRMA,TRMB,1/3+,1
1125025485,2021/01/21 05:15:00,SOEM1,17976,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3436.1,AMM 2PB,-51.7,D36b,D13j,1/3+,1
1125025485,2021/01/21 05:15:00,SOEM1,17976,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3436.1,AMM 2PB,-38.5,D36c,D39g,1/2+,1
-498055962,2021/01/21 05:15:00,SOEM1,17973,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3442.1,AMM 2PB,-47.3,D42b,D73b,1/2+,1
-498055962,2021/01/21 05:15:00,SOEM1,17973,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3442.1,AMM 2PB,-36.9,D42c,D63b,1/3+,1
-1327021424,2021/01/21 05:15:00,SOEM1,17981,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3425-TN1.1,AMM 6PC,-45.7,D25d,D51a,1/6+,1
-1327021424,2021/01/21 05:15:00,SOEM1,17981,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3425-TN1.1,AMM 6PC,-44.5,D25g,D57b,1/3+,1
-1327021424,2021/01/21 05:15:00,SOEM1,17981,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BB3425-TN1.1,AMM 6PC,-51.1,D25c,D27b,1/2+,1
1616749221,2021/01/21 05:15:00,SOEM1,18058,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TA1105.1,AMM 2PB,-52.0,X05b,X14c,1/2+,1
1073632855,2021/01/21 05:15:00,SOEM1,18006,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2866.1,AMM 2PB,-50.1,2866,2835,1/2+,1
897398981,2021/01/21 05:15:00,SOEM1,18056,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TA1111.1,AMM 2PB,-47.0,X11b,X10e,1/2+,1
-1779473811,2021/01/21 05:15:00,SOEM1,18010,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ALPOS23.1,AMM 2PB,-45.7,APWa,ATCj,1/2+,1
1149535089,2021/01/21 05:15:00,SOEM1,18059,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TA1114.1,AMM 6PC,-61.4,X14b,X10d,1/2+,1
1149535089,2021/01/21 05:15:00,SOEM1,18059,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TA1114.1,AMM 6PC,-52.3,X14c,X05b,1/4+,1
1149535089,2021/01/21 05:15:00,SOEM1,18059,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TA1114.1,AMM 6PC,-48.9,X14b,X10d,1/3+,1
-1774093833,2021/01/21 05:15:00,SOEM1,18005,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2895.1,AMM 2PB,-40.7,m95a,m24d,1/2+,1
-985714416,2021/01/21 05:15:00,SOEM1,18060,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0806.1,AMM 2PB,-37.9,B006,B88c,1/2+,1
-1102764805,2021/01/21 05:15:00,SOEM1,18064,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TACA01-TAM.1,AMM 6PC,-38.5,XTTb,XT1b,1/2+,1
-1102764805,2021/01/21 05:15:00,SOEM1,18064,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TACA01-TAM.1,AMM 6PC,-48.9,XTTb,XT1b,1/3+,1
1456773070,2021/01/21 05:15:00,SOEM1,17997,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0600-TN1.1,AMM 6PC,-99.9,TRMA,TRMB,1/5+,1
1456773070,2021/01/21 05:15:00,SOEM1,17997,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0600-TN1.1,AMM 6PC,-45.4,J00f,J03f,1/4+,1
-1522115178,2021/01/21 05:15:00,SOEM1,18002,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2819.1,AMM 6PC,-50.7,m19b,m41c,1/3+,1
-1522115178,2021/01/21 05:15:00,SOEM1,18002,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2819.1,AMM 6PC,-40.1,m19c,m53b,1/4+,1
-1522115178,2021/01/21 05:15:00,SOEM1,18002,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2819.1,AMM 6PC,-45.4,m19b,m41c,1/2+,1
164292531,2021/01/21 05:15:00,SOEM1,18082,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6309-TN2.2,AMM 6PC,-48.5,809e,864b,1/6+,1
164292531,2021/01/21 05:15:00,SOEM1,18082,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6309-TN2.2,AMM 6PC,-36.3,809l,S17l,1/5+,1
164292531,2021/01/21 05:15:00,SOEM1,18082,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6309-TN2.2,AMM 6PC,-37.6,809k,S17k,1/4+,1
164292531,2021/01/21 05:15:00,SOEM1,18082,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6309-TN2.2,AMM 6PC,-42.0,809f,814f,1/2+,1
164292531,2021/01/21 05:15:00,SOEM1,18082,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6309-TN2.2,AMM 6PC,-38.5,809h,814h,1/3+,1
-1775502125,2021/01/21 05:15:00,SOEM1,18067,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL0003.1,AMM 2PB,0.0,P03a,A19f,1/3+,1
-1775502125,2021/01/21 05:15:00,SOEM1,18067,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL0003.1,AMM 2PB,0.0,626c,p03b,1/2+,1
1328083736,2021/01/21 05:15:00,SOEM1,18085,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5376.1,AMM 6PC,-99.9,576a,222d,1/2+,1
1328083736,2021/01/21 05:15:00,SOEM1,18085,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5376.1,AMM 6PC,-42.0,576c,p86a,1/4+,1
-449577139,2021/01/21 05:15:00,SOEM1,18076,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4947(AL5193).1,AMM 2PB,-53.3,493a,L44o,1/2+,1
-1666365854,2021/01/21 05:15:00,SOEM1,18086,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5938.1,AMM 6PC,-47.9,n38c,n96b,1/4+,1
-1666365854,2021/01/21 05:15:00,SOEM1,18086,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5938.1,AMM 6PC,-36.3,n38a,518b,1/2+,1
-1666365854,2021/01/21 05:15:00,SOEM1,18086,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5938.1,AMM 6PC,-37.3,n38d,518i,1/3+,1
-1666365854,2021/01/21 05:15:00,SOEM1,18086,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5938.1,AMM 6PC,-40.4,n38e,P91a,1/6+,1
-1666365854,2021/01/21 05:15:00,SOEM1,18086,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5938.1,AMM 6PC,-39.1,n38b,236a,1/5+,1
657987147,2021/01/21 05:15:00,SOEM1,18079,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL5560.1,AMM 2PB,-42.0,b60a,B78b,1/2+,1
657987147,2021/01/21 05:15:00,SOEM1,18079,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BL5560.1,AMM 2PB,-47.6,b60b,B81e,1/3+,1
1569982307,2021/01/21 05:15:00,SOEM1,18074,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4921-TN1.1,AMM 6PC,-41.6,L21d,n74a,1/5+,1
1569982307,2021/01/21 05:15:00,SOEM1,18074,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4921-TN1.1,AMM 6PC,-48.2,L21b,A29g,1/2+,1
1569982307,2021/01/21 05:15:00,SOEM1,18074,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4921-TN1.1,AMM 6PC,-41.3,L21c,524a,1/4+,1
-1100883343,2021/01/21 05:15:00,SOEM1,18084,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5259.1,AMM 6PC,-94.7,h59b,W62a,1/5+,1
-1100883343,2021/01/21 05:15:00,SOEM1,18084,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5259.1,AMM 6PC,-95.3,h59b,W62a,1/4+,1
-1100883343,2021/01/21 05:15:00,SOEM1,18084,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5259.1,AMM 6PC,-44.2,h59a,239d,1/2+,1
1446332483,2021/01/21 05:15:00,SOEM1,18083,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5242.1,AMM 6PC,-46.4,H42a,A57f,1/4+,1
1446332483,2021/01/21 05:15:00,SOEM1,18083,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5242.1,AMM 6PC,-50.4,H42b,f85a,1/3+,1
1446332483,2021/01/21 05:15:00,SOEM1,18083,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5242.1,AMM 6PC,-99.9,H42b,f85a,1/2+,1
1339382773,2021/01/21 05:15:00,SOEM1,18078,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0983.1,AMM 6PC,-40.4,B83c,B88b,1/3+,1
1339382773,2021/01/21 05:15:00,SOEM1,18078,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0983.1,AMM 6PC,-39.5,B83d,b57a,1/4+,1
1339382773,2021/01/21 05:15:00,SOEM1,18078,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0983.1,AMM 6PC,-99.9,B83b,BT4f,1/2+,1
-139803153,2021/01/21 05:15:00,SOEM1,18071,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4904.1,AMM 20PB,-41.0,L04k,A92m,1/3+,1
-139803153,2021/01/21 05:15:00,SOEM1,18071,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4904.1,AMM 20PB,-41.3,L04j,A92n,1/2+,1
-139803153,2021/01/21 05:15:00,SOEM1,18071,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4904.1,AMM 20PB,-44.5,L04g,n42a,1/9+,1
-139803153,2021/01/21 05:15:00,SOEM1,18071,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4904.1,AMM 20PB,-50.4,L04p,k35b,1/14+,1
-139803153,2021/01/21 05:15:00,SOEM1,18071,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4904.1,AMM 20PB,-48.5,L04f,550a,1/8+,1
-139803153,2021/01/21 05:15:00,SOEM1,18071,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4904.1,AMM 20PB,-49.5,L04c,211a,1/7+,1
-139803153,2021/01/21 05:15:00,SOEM1,18071,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4904.1,AMM 20PB,-44.5,L04d,268a,1/5+,1
-139803153,2021/01/21 05:15:00,SOEM1,18071,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4904.1,AMM 20PB,-45.7,L04b,L05d,1/4+,1
-2018311328,2021/01/21 05:15:00,SOEM1,18096,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-LAT08.1,AMM 6PC,-46.0,eT8a,e12h,1/2+,1
-2018311328,2021/01/21 05:15:00,SOEM1,18096,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-LAT08.1,AMM 6PC,-44.2,eT8d,eT9c,1/6+,1
-2018311328,2021/01/21 05:15:00,SOEM1,18096,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-LAT08.1,AMM 6PC,-49.2,eT8b,e32b,1/5+,1
-2047094211,2021/01/21 05:15:00,SOEM1,18072,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4908.1,AMM 20PB,-49.2,L08g,507a,1/5+,1
-2047094211,2021/01/21 05:15:00,SOEM1,18072,1/19.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4908.1,AMM 20PB,-31.9,L08n,279n,1/19+,1
-2047094211,2021/01/21 05:15:00,SOEM1,18072,1/18.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4908.1,AMM 20PB,-33.2,L08m,279m,1/18+,1
-2047094211,2021/01/21 05:15:00,SOEM1,18072,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4908.1,AMM 20PB,-45.7,L08b,AWAz,1/15+,1
-2047094211,2021/01/21 05:15:00,SOEM1,18072,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4908.1,AMM 20PB,-46.0,L08a,AWAg,1/14+,1
-2047094211,2021/01/21 05:15:00,SOEM1,18072,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4908.1,AMM 20PB,-49.2,L08c,L07c,1/13+,1
-2047094211,2021/01/21 05:15:00,SOEM1,18072,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4908.1,AMM 20PB,-45.1,L08k,h48a,1/7+,1
-2047094211,2021/01/21 05:15:00,SOEM1,18072,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4908.1,AMM 20PB,-37.9,L08f,A97d,1/2+,1
-2047094211,2021/01/21 05:15:00,SOEM1,18072,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4908.1,AMM 20PB,-48.2,L08b,n45n,1/6+,1
1276047028,2021/01/21 05:15:00,SOEM1,18077,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4923.1,AMM 6PC,-35.1,L23c,266a,1/4+,1
1276047028,2021/01/21 05:15:00,SOEM1,18077,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4923.1,AMM 6PC,-46.4,L23d,ATCt,1/2+,1
-960134120,2021/01/21 05:15:00,SOEM1,18091,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ALPOS04-AL5151.1,AMM 2PB,-45.4,451a,L58a,1/2+,1
1851630775,2021/01/21 05:15:00,SOEM1,18094,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ6121.1,AMM 6PC,-40.7,j21d,JTCi,1/4+,1
1851630775,2021/01/21 05:15:00,SOEM1,18094,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ6121.1,AMM 6PC,-43.2,j21a,J90b,1/6+,1
637122832,2021/01/21 05:15:00,SOEM1,18104,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-GUT01(GUS27)-TN2.1,AMM 20PB,-99.9,GT1v,GT3v,1/2+,1
637122832,2021/01/21 05:15:00,SOEM1,18104,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-GUT01(GUS27)-TN2.1,AMM 20PB,-99.9,GT1u,GT3u,1/3+,1
637122832,2021/01/21 05:15:00,SOEM1,18104,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-GUT01(GUS27)-TN2.1,AMM 20PB,-99.9,GT1z,VT7z,1/15+,1
2033921956,2021/01/21 05:15:00,SOEM1,18092,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0605.1,AMM 6PC,-44.5,J05a,J98a,1/4+,1
2033921956,2021/01/21 05:15:00,SOEM1,18092,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0605.1,AMM 6PC,-46.4,J05d,j20a,1/3+,1
2033921956,2021/01/21 05:15:00,SOEM1,18092,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0605.1,AMM 6PC,-42.0,J05c,J25b,1/2+,1
-1777199675,2021/01/21 05:15:00,SOEM1,18095,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0625.1,AMM 20PB,-48.9,J25h,J14a,1/9+,1
-1777199675,2021/01/21 05:15:00,SOEM1,18095,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0625.1,AMM 20PB,-46.7,J25g,J07a,1/8+,1
-1777199675,2021/01/21 05:15:00,SOEM1,18095,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0625.1,AMM 20PB,-42.6,J25b,J05c,1/4+,1
-1777199675,2021/01/21 05:15:00,SOEM1,18095,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0625.1,AMM 20PB,-99.9,J25i,j49k,1/2+,1
-1777199675,2021/01/21 05:15:00,SOEM1,18095,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0625.1,AMM 20PB,-99.9,J25j,j49l,1/3+,1
885330160,2021/01/21 05:15:00,SOEM1,18100,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT14.1,AMM 20PB,-43.8,JTEg,J85a,1/6+,1
885330160,2021/01/21 05:15:00,SOEM1,18100,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT14.1,AMM 20PB,-46.7,JTEd,I39b,1/5+,1
885330160,2021/01/21 05:15:00,SOEM1,18100,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT14.1,AMM 20PB,-40.7,JTEd,I39b,1/4+,1
885330160,2021/01/21 05:15:00,SOEM1,18100,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT14.1,AMM 20PB,-52.9,JTEe,J16h,1/3+,1
885330160,2021/01/21 05:15:00,SOEM1,18100,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT14.1,AMM 20PB,-47.6,JTEe,J16h,1/2+,1
885330160,2021/01/21 05:15:00,SOEM1,18100,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT14.1,AMM 20PB,-41.0,JTEf,I21b,1/7+,1
1773883737,2021/01/21 05:15:00,SOEM1,18102,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1012.1,AMM 6PC,-38.8,R12b,R58a,1/4+,1
1773883737,2021/01/21 05:15:00,SOEM1,18102,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1012.1,AMM 6PC,-40.4,R12c,R58b,1/5+,1
1773883737,2021/01/21 05:15:00,SOEM1,18102,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1012.1,AMM 6PC,-49.2,R12d,RT1g,1/3+,1
1773883737,2021/01/21 05:15:00,SOEM1,18102,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1012.1,AMM 6PC,-51.1,R12e,RT1f,1/2+,1
-800614371,2021/01/21 05:15:00,SOEM1,18131,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2316.1,AMM 6PC,-38.2,N16c,X05b,1/3+,1
-800614371,2021/01/21 05:15:00,SOEM1,18131,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2316.1,AMM 6PC,-39.8,N16d,x06b,1/4+,1
-800614371,2021/01/21 05:15:00,SOEM1,18131,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2316.1,AMM 6PC,-44.8,N16b,NT5c,1/2+,1
-717923623,2021/01/21 05:15:00,SOEM1,18125,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2398.1,AMM 2PB,-48.9,N98b,N69a,1/3+,1
-717923623,2021/01/21 05:15:00,SOEM1,18125,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2398.1,AMM 2PB,-45.1,N98b,NT2a,1/2+,1
-404898259,2021/01/21 05:15:00,SOEM1,18101,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1058.1,AMM 6PC,-37.6,R58f,RT4h,1/5+,1
-404898259,2021/01/21 05:15:00,SOEM1,18101,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1058.1,AMM 6PC,-37.6,R58d,RT4e,1/4+,1
-404898259,2021/01/21 05:15:00,SOEM1,18101,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1058.1,AMM 6PC,-38.5,R58a,R12b,1/2+,1
-404898259,2021/01/21 05:15:00,SOEM1,18101,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1058.1,AMM 6PC,-38.2,R58b,R12c,1/3+,1
-404898259,2021/01/21 05:15:00,SOEM1,18101,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BO1058.1,AMM 6PC,-52.6,R58c,R17a,1/6+,1
-903941689,2021/01/21 05:15:00,SOEM1,18130,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2346.1,AMM 2PB,-44.2,N46c,N74b,1/3+,1
2140926889,2021/01/21 05:15:00,SOEM1,18143,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2393.1,AMM 2PB,-37.9,N93c,N82e,1/3+,1
2140926889,2021/01/21 05:15:00,SOEM1,18143,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2393.1,AMM 2PB,-40.7,N93b,N47d,1/2+,1
-524100822,2021/01/21 05:15:00,SOEM1,18134,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2382.1,AMM 6PC,-38.5,N82e,N93c,1/2+,1
-524100822,2021/01/21 05:15:00,SOEM1,18134,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2382.1,AMM 6PC,-42.9,N82c,N19b,1/6+,1
-524100822,2021/01/21 05:15:00,SOEM1,18134,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2382.1,AMM 6PC,-38.5,N82b,N02d,1/4+,1
-155375470,2021/01/21 05:15:00,SOEM1,18144,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2350.1,AMM 2PB,-44.2,N50b,N45d,1/2+,1
-277994538,2021/01/21 05:15:00,SOEM1,18139,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2304-TN2.1,AMM 2PB,-44.5,x09b,NT1m,1/2+,1
1559209445,2021/01/21 05:15:00,SOEM1,18133,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2205.1,AMM 2PB,-38.2,X05b,N16c,1/2+,1
241722966,2021/01/21 05:15:00,SOEM1,18142,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2359.1,AMM 2PB,-53.3,N59b,N25b,1/2+,1
734846439,2021/01/21 05:15:00,SOEM1,18145,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2374.1,AMM 6PC,-39.8,N74c,NT1b,1/2+,1
734846439,2021/01/21 05:15:00,SOEM1,18145,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2374.1,AMM 6PC,-43.8,N74b,N46c,1/5+,1
734846439,2021/01/21 05:15:00,SOEM1,18145,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2374.1,AMM 6PC,-44.5,N74d,N47e,1/4+,1
734846439,2021/01/21 05:15:00,SOEM1,18145,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2374.1,AMM 6PC,-40.1,N74a,NT1a,1/3+,1
283895575,2021/01/21 05:15:00,SOEM1,18141,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2319.1,AMM 2PB,-42.0,N19b,N82c,1/2+,1
283895575,2021/01/21 05:15:00,SOEM1,18141,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2319.1,AMM 2PB,-47.0,N19c,N20d,1/3+,1
-628212834,2021/01/21 05:15:00,SOEM1,18135,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2331.1,AMM 2PB,-39.5,N31b,N11e,1/2+,1
1526370562,2021/01/21 05:15:00,SOEM1,18138,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2342.1,AMM 2PB,-45.7,N42b,N41c,1/2+,1
-1507726556,2021/01/21 05:15:00,SOEM1,18172,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BLPOS03.1,AMM 2PB,-46.0,BP3a,B77b,1/2+,1
2089288342,2021/01/21 05:15:00,SOEM1,18148,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2206.1,AMM 2PB,-38.8,x06b,N16d,1/2+,1
-1952011020,2021/01/21 05:15:00,SOEM1,18140,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2349.1,AMM 6PC,-44.8,N49d,x18b,1/4+,1
-1952011020,2021/01/21 05:15:00,SOEM1,18140,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2349.1,AMM 6PC,-40.4,N49c,x17b,1/3+,1
-1952011020,2021/01/21 05:15:00,SOEM1,18140,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2349.1,AMM 6PC,-43.2,N49b,NT6c,1/2+,1
-92904713,2021/01/21 05:15:00,SOEM1,18146,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2320.1,AMM 2PB,-45.7,N20d,N19c,1/2+,1
558413941,2021/01/21 05:15:00,SOEM1,18160,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ET3625.1,AMM 2PB,-37.6,E25b,E08c,1/2+,1
-437892219,2021/01/21 05:15:00,SOEM1,18159,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2336.1,AMM 2PB,-42.3,N36b,ANT3,1/2+,1
751621809,2021/01/21 05:15:00,SOEM1,18163,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ET3646.1,AMM 2PB,-47.9,E46b,E48c,1/2+,1
1761818178,2021/01/21 05:15:00,SOEM1,18153,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2328.1,AMM 6PC,-43.2,N28a,n99a,1/6+,1
1761818178,2021/01/21 05:15:00,SOEM1,18153,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2328.1,AMM 6PC,-42.3,N28d,N65a,1/3+,1
1761818178,2021/01/21 05:15:00,SOEM1,18153,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2328.1,AMM 6PC,-36.6,N28b,N00c,1/2+,1
-25250712,2021/01/21 05:15:00,SOEM1,18162,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2306.1,AMM 2PB,0.0,N06b,N34e,1/2+,1
